avg color red,avg color green,avg color blue,entropy of red,entropy of green,entropy of blue,avg entropy,width,height,aspect ratio,area,size,compression ratio,bit depth,total pixels,hue,saturation,value,hue median,saturation median,value median,output
57.99459525,86.76308359,145.7984549,6.783453035,6.281062868,6.824275698,6.629597201,1199,685,1.750364964,821315,56332,0.06858757,24,821315,0.142178694,0.54692161,0.575450884,0.054507338,0.81920904,0.658823529,0
57.52332292,84.91977794,140.770224,6.861072304,6.330241482,6.781490517,6.657601434,1199,698,1.717765043,836902,60729,0.072564052,24,836902,0.140396106,0.531463639,0.555798456,0.054507338,0.801136364,0.658823529,0
176.413669,193.0944474,230.5089713,4.800274815,6.069936955,6.186116342,5.685442704,1011,693,1.458874459,700623,67318,0.096083058,24,700623,0.361778925,0.294435252,0.907935601,0.153846154,0.121568627,0.996078431,0
175.5830878,192.1149342,229.105567,4.864007851,6.264978503,6.374387683,5.834458013,874,674,1.296735905,589076,57257,0.097197985,24,589076,0.359611469,0.29106761,0.900305304,0.152621723,0.18128655,0.992156863,0
109.609963,146.4512,224.07205,5.303749581,7.398368468,7.501750015,6.734622688,900,600,1.5,540000,69321,0.128372222,24,540000,0.175608709,0.544781459,0.878720487,0.068627451,0.528225806,0.976470588,0
141.3605333,146.5769463,185.3831074,7.248237567,7.598299497,7.693912158,7.513483074,900,600,1.5,540000,90734,0.168025926,24,540000,0.319008523,0.326719547,0.735422208,0.052434457,0.265957447,0.82745098,0
120.1350493,122.0973175,147.8776701,7.704188447,7.868599687,7.665446378,7.746078171,1024,568,1.802816901,581632,155809,0.267882441,24,581632,0.395109081,0.405992681,0.626212788,0.37037037,0.33492823,0.701960784,0
155.3367782,160.513673,183.3466541,6.02870047,5.674795794,5.832935172,5.845477145,865,645,1.341085271,557925,49615,0.088927723,24,557925,0.215995666,0.218110725,0.736005862,0.044871795,0.186206897,0.733333333,0
145.9878556,150.4847559,176.812243,6.350670479,5.941339757,6.086442816,6.126151017,838,661,1.267776097,553918,48752,0.088013027,24,553918,0.23617624,0.242707409,0.71109811,0.044444444,0.208955224,0.682352941,0
146.8034154,152.5670652,179.3609534,6.393937999,6.075032058,6.269218269,6.246062775,897,654,1.371559633,586638,54193,0.092378946,24,586638,0.224544539,0.245905952,0.720394927,0.046666667,0.205263158,0.717647059,0
77.19999907,80.59353889,87.77780278,7.057950165,7.109549939,7.18575702,7.117752375,1200,900,1.333333333,1080000,112990,0.10462037,24,1080000,0.295672364,0.2869227,0.371305102,0.088888889,0.28125,0.301960784,0
133.3214166,149.4264636,164.2958907,6.505739233,6.443590529,6.780267632,6.576532465,1120,898,1.247216036,1005760,75189,0.074758392,24,1005760,0.254310062,0.300253585,0.655269327,0.101190476,0.380952381,0.729411765,0
135.477318,147.4055522,160.4524437,6.765461412,6.851197881,7.040420173,6.885693155,1112,886,1.255079007,985232,75375,0.076504823,24,985232,0.278786842,0.277801368,0.640307297,0.111111111,0.307692308,0.71372549,0
83.93564573,103.6471534,123.1591753,6.929016619,6.664917465,6.776620821,6.790184968,1012,656,1.542682927,663872,70759,0.106585306,24,663872,0.157148176,0.405860387,0.510662881,0.099358974,0.389705882,0.509803922,0
79.06992407,92.8171673,108.1604075,7.071418306,6.7860028,6.861532833,6.90631798,1009,665,1.517293233,670985,72532,0.108097797,24,670985,0.182793211,0.390934731,0.457313622,0.095744681,0.393442623,0.462745098,0
114.1471716,138.6207444,139.4777432,6.553139382,6.443874714,6.559921866,6.518978654,1200,675,1.777777778,810000,64650,0.079814815,24,810000,0.227343182,0.225115279,0.558926744,0.171568627,0.192307692,0.505882353,0
164.2103974,189.0158308,187.5812839,6.526008429,6.451091136,7.011091039,6.662730201,1092,874,1.249427918,954408,65132,0.068243351,24,954408,0.252476647,0.198515428,0.762184258,0.16091954,0.2039801,0.776470588,0
102.0237056,101.6704864,106.0468365,7.809257612,7.79179354,7.81286801,7.804639721,1116,898,1.242761693,1002168,132878,0.132590544,24,1002168,0.352771451,0.271160987,0.456141153,0.166666667,0.25,0.462745098,0
73.31614696,87.17975042,95.16434026,7.47442509,7.316522578,7.359344518,7.383430729,1130,890,1.269662921,1005700,141009,0.140209804,24,1005700,0.277350191,0.453692975,0.391216723,0.12195122,0.450704225,0.407843137,0
212.9661749,181.9858735,140.763284,6.713095059,7.009214443,5.193764341,6.305357948,954,665,1.434586466,634410,68658,0.108223389,24,634410,0.496413881,0.391701985,0.872916976,0.577922078,0.493775934,0.992156863,0
219.8715237,193.4714461,148.5037407,6.49436219,6.845775507,4.611174286,5.983770661,1012,667,1.517241379,675004,70680,0.104710491,24,675004,0.497127833,0.373585296,0.897812498,0.568493151,0.471774194,0.996078431,0
210.2040333,173.298243,138.8393642,6.581208778,6.972389865,6.359771291,6.637789978,905,666,1.358858859,602730,63207,0.104867851,24,602730,0.578359134,0.349635327,0.835824294,0.583333333,0.387978142,0.929411765,0
165.4646016,147.2391292,143.7336309,7.066349743,6.658355627,6.576105214,6.766936862,1100,664,1.656626506,730400,92917,0.127213855,24,730400,0.54706995,0.252699925,0.658085862,0.602396514,0.148148148,0.737254902,0
160.1487695,144.8364468,141.6736938,7.232379374,7.362907783,7.267437251,7.287574803,1019,666,1.53003003,678654,71930,0.105989208,24,678654,0.599797353,0.21988334,0.642278219,0.600649351,0.18128655,0.756862745,0
211.0760328,178.1608686,140.1292047,6.63969096,6.988670325,6.1066544,6.578338562,1027,665,1.544360902,682955,70476,0.103192743,24,682955,0.579183765,0.353832292,0.843045939,0.575925926,0.428571429,0.952941176,0
206.2442974,173.0495727,137.2991827,6.765283246,6.98054019,6.438639601,6.728154346,919,646,1.422600619,593674,65495,0.11032149,24,593674,0.54217801,0.364375022,0.829527825,0.576241135,0.402542373,0.929411765,0
130.2798655,152.8298423,184.4093785,7.11639286,6.982348717,6.968488346,7.022409974,616,350,1.76,215600,33787,0.156711503,24,215600,0.187153832,0.318241469,0.743222289,0.065693431,0.309859155,0.796078431,0
107.9573011,133.9794193,166.1844435,7.270632355,6.944711259,6.883001675,7.032781763,630,351,1.794871795,221130,34972,0.158151314,24,221130,0.126395775,0.366790511,0.668699168,0.070621469,0.375,0.698039216,0
105.27283,132.4395725,165.2610686,7.306480549,6.999314591,6.934519833,7.080104991,611,349,1.750716332,213239,33813,0.158568555,24,213239,0.122250067,0.380738741,0.665008636,0.071038251,0.388888889,0.705882353,0
81.71915617,119.7759522,160.3510791,7.180551695,6.86464651,6.722282975,6.922493726,597,345,1.730434783,205965,30728,0.149190396,24,205965,0.100337648,0.487916705,0.636366373,0.078947368,0.472527473,0.68627451,0
149.3828473,179.4045505,209.2666161,6.306451461,6.771743301,7.127827001,6.735340588,916,667,1.373313343,610972,68903,0.112776036,24,610972,0.114637318,0.294279645,0.821202647,0.096491228,0.343220339,0.874509804,0
146.5139392,177.9189707,207.287762,6.359710367,6.823202082,7.182910706,6.788607719,804,671,1.198211624,539484,64391,0.119356644,24,539484,0.114489719,0.301935583,0.813254612,0.09751773,0.360784314,0.866666667,0
148.2368493,180.1518502,210.7415069,6.250024252,6.759860357,7.128227298,6.712703969,762,672,1.133928571,512064,61969,0.121018076,24,512064,0.114688088,0.304241516,0.82731506,0.096219931,0.3632287,0.88627451,0
174.5056615,190.8756908,201.1617396,6.601076383,6.690874153,6.80334816,6.698432899,953,660,1.443939394,628980,55679,0.088522688,24,628980,0.241753353,0.187174844,0.808476438,0.085714286,0.184313725,0.819607843,0
160.8656921,173.8154326,187.131905,6.913319972,6.877951476,7.035087216,6.942119555,953,662,1.439577039,630886,55867,0.088553241,24,630886,0.217848683,0.186465215,0.748361567,0.083333333,0.196172249,0.741176471,0
167.1460168,174.2001814,178.9033441,7.084254254,7.112492168,7.253274001,7.150006808,896,651,1.376344086,583296,57852,0.099181205,24,583296,0.252106826,0.110851078,0.713809166,0.122222222,0.080645161,0.760784314,0
72.45261899,99.76346597,145.1463302,6.398283755,6.342980631,6.423706647,6.388323678,912,662,1.377643505,603744,47399,0.078508441,24,603744,0.141494062,0.459645163,0.574082295,0.059440559,0.507462687,0.690196078,0
169.4231707,163.1498057,186.677591,6.598903024,7.157869373,7.302086073,7.01961949,845,606,1.394389439,512070,64400,0.125764056,24,512070,0.490958897,0.188755251,0.760049258,0.644444444,0.094240838,0.760784314,0
166.2278242,160.9029095,186.6408323,6.604959363,7.136983998,7.30817005,7.016704471,878,607,1.44645799,532946,64769,0.121530136,24,532946,0.458398158,0.201040084,0.757888843,0.638888889,0.098958333,0.752941176,0
165.0123131,160.1887928,185.1060623,6.559376078,7.111129785,7.304832398,6.99177942,897,602,1.490033223,539994,60470,0.111982726,24,539994,0.45022766,0.199906166,0.75199439,0.638888889,0.095238095,0.745098039,0
168.3264832,161.9444636,184.9015754,6.621057164,7.190793487,7.389922066,7.067257572,901,601,1.499168053,541501,58933,0.108832671,24,541501,0.491456883,0.188571453,0.754431551,0.642857143,0.095238095,0.752941176,0
83.87024866,98.76238911,105.8745329,6.80758256,6.989436954,6.910273035,6.90243085,992,600,1.653333333,595200,85791,0.144138105,24,595200,0.260363524,0.258925648,0.449134843,0.287037037,0.217948718,0.333333333,0
84.42146093,98.24218777,105.6079396,6.863475249,6.941586856,6.879859583,6.894973896,967,588,1.644557823,568596,73072,0.128513039,24,568596,0.27622349,0.250606694,0.446009152,0.28125,0.215189873,0.337254902,0
107.5247203,134.7576308,158.625077,7.358725335,7.537159461,7.686158345,7.527347713,914,668,1.368263473,610552,81252,0.133079574,24,610552,0.168770768,0.369777753,0.644605871,0.121794872,0.336065574,0.694117647,0
112.7105554,139.1618452,161.1794359,7.408649702,7.519481327,7.682308338,7.536813122,974,667,1.460269865,649658,82936,0.127661015,24,649658,0.185068321,0.355390004,0.655979686,0.135802469,0.307328261,0.709803922,0
115.8850662,120.5645982,141.02811,7.507245424,7.528323833,7.400228939,7.478599399,928,662,1.401812689,614336,63626,0.103568731,24,614336,0.361673809,0.357405693,0.593142617,0.104166667,0.42,0.607843137,0
119.6609625,122.2137898,145.0184228,7.40314458,7.455424832,7.421547569,7.42670566,1007,667,1.509745127,671669,65280,0.097190729,24,671669,0.398920396,0.360816217,0.61078602,0.138888889,0.419753086,0.619607843,0
94.11081312,107.5187948,121.5529703,7.611651136,7.521750854,7.422892549,7.518764846,906,784,1.155612245,710304,90784,0.127810064,24,710304,0.162308543,0.324142845,0.481911727,0.083333333,0.259259259,0.505882353,0
163.4205717,147.9625146,100.384846,7.345634624,7.052538184,6.400377438,6.932850082,912,782,1.166240409,713184,63562,0.089124265,24,713184,0.449624016,0.413467187,0.656310612,0.53974359,0.465863454,0.898039216,0
87.35718746,98.24558917,106.4453033,7.35161204,6.579022982,6.56485712,6.831830714,1118,888,1.259009009,992784,87267,0.087901296,24,992784,0.251105685,0.44550454,0.451777102,0.12962963,0.458333333,0.309803922,0
50.98981678,64.64967912,92.74702298,6.99492793,5.862330349,5.935110018,6.264122765,1110,890,1.247191011,987900,76475,0.077411681,24,987900,0.153192407,0.559718562,0.372970766,0.074561404,0.578125,0.266666667,0
44.74440636,58.93583844,87.54869387,6.931672284,5.767245716,5.854585582,6.184501194,1108,890,1.24494382,986120,75880,0.076948039,24,986120,0.141909505,0.573212327,0.350305607,0.073529412,0.578947368,0.270588235,0
160.5475079,160.8000996,172.8571736,7.291228488,7.168711958,7.298692493,7.252877646,832,659,1.262518968,548288,62325,0.113672012,24,548288,0.512270683,0.240424604,0.717289439,0.548611111,0.145833333,0.807843137,0
110.548873,138.4217097,161.9001215,7.39459771,7.529009739,7.469102566,7.464236672,833,644,1.293478261,536452,63719,0.118778567,24,536452,0.259299039,0.413722602,0.658709322,0.131756757,0.317073171,0.717647059,0
117.1240339,131.3885792,112.5745677,7.248098987,7.533982475,7.637825613,7.473302358,1080,876,1.232876712,946080,111424,0.117774395,24,946080,0.359321209,0.276538953,0.529833182,0.41025641,0.230769231,0.552941176,0
41.69076578,88.83980216,118.7712354,7.15014601,7.311578581,6.181675888,6.881133493,1088,884,1.230769231,961792,115357,0.119939654,24,961792,0.155052842,0.706353506,0.47310248,0.111111111,0.877358491,0.462745098,0
36.69220598,83.64396967,113.3322881,7.113268123,7.275933521,5.95352594,6.780909194,1076,880,1.222727273,946880,117771,0.124377957,24,946880,0.152440635,0.720459923,0.450530427,0.103988604,0.897435897,0.450980392,0
44.14242355,85.40557424,113.2091285,7.165665144,7.361087208,6.331458571,6.952736974,1088,880,1.236363636,957440,115663,0.120804437,24,957440,0.152851785,0.683175953,0.452973935,0.0995671,0.853658537,0.439215686,0
95.74584841,116.1729071,136.6860095,7.518033976,7.305417141,7.111641047,7.311697388,922,659,1.39908953,607598,74239,0.122184405,24,607598,0.179520787,0.328671908,0.55858513,0.071428571,0.352459016,0.560784314,0
88.16020565,109.5007272,131.6134129,7.462074471,7.190604056,7.006198254,7.219625594,823,670,1.228358209,551410,74727,0.135519849,24,551410,0.175715043,0.34623861,0.535215794,0.073170732,0.388888889,0.541176471,0
195.4163047,137.0909011,105.2519536,6.81120635,6.998602085,6.646270912,6.818693116,937,671,1.396423249,628727,47463,0.075490634,24,628727,0.546630688,0.482883494,0.783393647,0.599605523,0.650980392,0.91372549,0
94.24526527,103.8651431,111.2472219,7.689939763,7.696842854,7.482478006,7.623086874,1106,896,1.234375,990976,146103,0.147433439,24,990976,0.43744068,0.395397117,0.492535578,0.502824859,0.310344828,0.478431373,0
120.5585532,122.2971602,120.5967695,7.633310149,7.76395398,7.662402157,7.686555429,1112,882,1.260770975,980784,141095,0.143859402,24,980784,0.484553967,0.356823933,0.560166141,0.555555556,0.278787879,0.584313725,0
109.0656126,139.7693916,138.1990326,6.436129886,6.528191462,6.499541156,6.487954168,831,664,1.251506024,551784,47100,0.085359488,24,551784,0.226213716,0.256123198,0.568526396,0.247311828,0.124087591,0.549019608,0
155.9089039,176.2994667,192.2556231,5.723305256,6.929353315,7.135159775,6.595939449,833,667,1.248875562,555611,79577,0.143224306,24,555611,0.488245726,0.29989286,0.769089398,0.416666667,0.113402062,0.901960784,0
106.2304108,142.7960816,144.5577708,6.803944086,6.977822354,6.807701703,6.863156047,838,653,1.28330781,547214,55785,0.101943664,24,547214,0.214969523,0.323642693,0.593412779,0.222222222,0.154166667,0.592156863,0
175.2335454,151.1822615,142.5011734,7.287904764,7.113232186,6.888558001,7.096564984,1200,664,1.807228916,796800,82396,0.103408635,24,796800,0.638859568,0.292429267,0.718346115,0.612318841,0.240963855,0.705882353,0
127.6543744,109.9836599,112.6846578,7.550033746,7.343135307,7.326220061,7.406463038,1200,694,1.729106628,832800,127137,0.152662104,24,832800,0.58597596,0.321027937,0.549035519,0.615384615,0.298701299,0.498039216,0
172.8027436,146.2929355,140.4648847,7.406675456,7.133754124,6.949844132,7.163424571,1200,708,1.694915254,849600,93468,0.110014124,24,849600,0.649564914,0.31329022,0.711449485,0.619047619,0.253731343,0.694117647,0
114.147928,122.4722266,148.4530694,7.707467362,7.71938733,7.515834101,7.647562931,1200,701,1.711840228,841200,154203,0.183313124,24,841200,0.309258777,0.293631973,0.594685351,0.095238095,0.276923077,0.576470588,0
61.21580034,101.3013699,162.7836367,7.140522434,7.075480257,7.071992898,7.095998529,73,73,1,5329,2795,0.524488647,24,5329,0.065394737,0.64086019,0.638381185,0.065920398,0.662650602,0.647058824,0
60.69835069,100.9483507,162.5985243,7.085768775,7.019213773,7.034676327,7.046552958,48,48,1,2304,1959,0.850260417,24,2304,0.065465332,0.642721321,0.637527233,0.065920398,0.66269057,0.643137255,0
183.0003753,204.0562957,244.6368925,4.224760888,5.460757509,5.806713361,5.164077253,73,73,1,5329,2617,0.491086508,24,5329,0.106629773,0.262581428,0.960474503,0.056666667,0.273109244,0.992156863,0
182.7751736,203.8658854,244.218316,4.499567964,5.746122487,6.151159936,5.465616796,48,48,1,2304,1883,0.817274306,24,2304,0.194927268,0.264298871,0.96001668,0.06300813,0.272542498,0.992156863,0
96.3527625,102.8218042,114.0324875,7.7851961,7.787649297,7.745833728,7.772893042,600,400,1.5,240000,47812,0.199216667,24,240000,0.22906674,0.256977051,0.45715219,0.093137255,0.202531646,0.466666667,0
72.05596388,71.30258703,72.23321113,4.535069514,4.564316419,4.617110009,4.572165314,720,466,1.545064378,335520,22099,0.065864926,24,335520,0.121952061,0.101812533,0.294098315,0,0,0.007843137,0
157.6415529,161.6707898,156.7297189,7.159575525,6.994185093,6.899235099,7.017665239,600,498,1.204819277,298800,45499,0.152272423,24,298800,0.340434542,0.250837793,0.700462569,0.180555556,0.22972973,0.741176471,0
128.3027662,137.2478255,139.3681192,7.124801932,7.204546242,7.257966513,7.195771563,720,960,0.75,691200,77455,0.112058738,24,691200,0.320991073,0.211014891,0.574179506,0.161458333,0.191666667,0.545098039,0
127.3456804,110.4337977,111.9882427,7.833330544,7.70697834,7.912833901,7.817714262,380,357,1.06442577,135660,28113,0.207231314,24,135660,0.439391048,0.536979115,0.639523983,0.595238095,0.52027027,0.68627451,0
150.346448,162.7017104,166.6221553,7.263111074,7.169846766,7.246547467,7.226501769,720,540,1.333333333,388800,51994,0.133729424,24,388800,0.321634596,0.212441097,0.695189038,0.177083333,0.128099174,0.694117647,0
105.0056053,115.005536,121.9183147,7.669797217,7.683071949,7.64126167,7.664710279,500,375,1.333333333,187500,38068,0.203029333,24,187500,0.188793241,0.253757519,0.487145077,0.106382979,0.163636364,0.443137255,0
55.38255144,89.05157665,74.86406379,7.012940984,6.900540353,6.848582651,6.920687996,720,540,1.333333333,388800,78140,0.200977366,24,388800,0.238856359,0.421912732,0.351362594,0.240740741,0.432989691,0.356862745,0
135.6112063,162.4084131,183.3604552,7.446624172,7.59001513,7.387575109,7.474738137,720,540,1.333333333,388800,61547,0.158299897,24,388800,0.26398527,0.384771147,0.750603435,0.115384615,0.20661157,0.807843137,0
184.7443374,199.9741204,204.2624045,6.848971909,6.896050476,7.063648352,6.936223579,720,480,1.5,345600,41913,0.121276042,24,345600,0.25636451,0.179056623,0.825546818,0.133333333,0.072727273,0.933333333,0
123.0604232,85.79146647,66.31333822,6.531403892,7.512515776,7.744912684,7.262944117,640,960,0.666666667,614400,65422,0.10648112,24,614400,0.503263559,0.671437754,0.521449289,0.606557377,0.783333333,0.470588235,0
83.04952332,97.86985254,129.0301029,7.925365878,7.803973023,7.616307581,7.78188216,720,405,1.777777778,291600,70628,0.242208505,24,291600,0.207872689,0.477839199,0.523216238,0.066666667,0.487804878,0.545098039,0
